UTC,NO,NO2,NOx
21-Jul-2022 11:15:00,0.613154101673823,4.74107655779974,5.35423065947356
21-Jul-2022 11:30:00,0.441186238359111,6.36436969017094,6.80555592853005
21-Jul-2022 11:45:00,-0.000256186640888723,2.90536276709402,2.90536276709402
21-Jul-2022 12:00:00,0.280776763359111,5.22243879273504,5.50321555609415
21-Jul-2022 12:15:00,0.698444177092817,4.77062755694027,5.46907173403309
21-Jul-2022 12:30:00,0.440643677248,8.05526980769231,8.49591348494031
21-Jul-2022 12:45:00,0.884437093914666,7.48215611111111,8.36659320502577
21-Jul-2022 13:00:00,2.57282599832187,5.40712187365707,7.97994787197894
21-Jul-2022 13:15:00,2.30226128835911,7.60837458333333,9.91063587169244
21-Jul-2022 13:30:00,1.34450656058133,6.26907808760684,7.61358464818817
21-Jul-2022 13:45:00,1.17161886058133,8.79899482905983,9.97061368964116
21-Jul-2022 14:00:00,-0.0319773642479652,6.9056789750752,6.9056789750752
21-Jul-2022 14:15:00,-0.248194527196445,7.37779666666667,7.37779666666667
21-Jul-2022 14:30:00,-0.109124828307556,8.44408647435897,8.44408647435897
21-Jul-2022 14:45:00,0.199215750025778,7.26250858974359,7.46172433976936
21-Jul-2022 15:00:00,0.967498998321867,8.57997098195101,9.54746998027288
21-Jul-2022 15:15:00,3.37340556613689,23.2785857478632,26.6519913140001
21-Jul-2022 15:30:00,0.948094493914666,11.8836182264957,12.8317127204104
21-Jul-2022 15:45:00,1.37485467429952,19.9544901160292,21.3293447903287
21-Jul-2022 16:00:00,1.76234876058133,46.0283536324786,47.79070239306
21-Jul-2022 16:15:00,2.55273146058133,26.3202574786325,28.8729889392138
21-Jul-2022 16:30:00,3.04689012169244,10.4679843269231,13.5148744486155
21-Jul-2022 16:45:00,1.71510577485818,20.0420962612806,21.7572020361388
21-Jul-2022 17:00:00,1.88640831613689,21.8500848290598,23.7364931451967
21-Jul-2022 17:15:00,2.50752013280355,29.2647266025641,31.7722467353676
21-Jul-2022 17:30:00,3.70353796613689,39.2419742521368,42.9455122182736
21-Jul-2022 17:45:00,5.01014037262354,45.2421566394499,50.2522970120735
21-Jul-2022 18:00:00,3.59729166058133,37.8738131410256,41.471104801607
21-Jul-2022 18:15:00,5.70784204391467,39.6540918803419,45.3619339242566
21-Jul-2022 18:30:00,6.82591566058133,38.2634989316239,45.0894145922053
21-Jul-2022 18:45:00,6.73221829441125,34.4296409540181,41.1618592484293
21-Jul-2022 19:00:00,5.63152551613689,29.0184983974359,34.6500239135728
21-Jul-2022 19:15:00,4.01938361058133,22.7202266025641,26.7396102131454
21-Jul-2022 19:30:00,5.51406151228835,28.2904530511388,33.8045145634271
21-Jul-2022 19:45:00,1.96534706613689,18.3962945512821,20.3616416174189
21-Jul-2022 20:00:00,1.59325876613689,14.3695396367521,15.962798402889
21-Jul-2022 20:15:00,1.654022627248,11.6170458333333,13.2710684605813
21-Jul-2022 20:30:00,0.495311881003431,4.63825818650623,5.13357006750966
21-Jul-2022 20:45:00,0.384220071692444,3.86592731837607,4.25014739006851
21-Jul-2022 21:00:00,0.630304788359111,5.46570990384615,6.09601469220526
21-Jul-2022 21:15:00,0.653859805025778,4.88005005341881,5.53390985844458
21-Jul-2022 21:30:00,0.70389980279114,4.62252097120756,5.3264207739987
21-Jul-2022 21:45:00,0.467227827248,2.92988115384615,3.39710898109415
21-Jul-2022 22:00:00,0.715166232803555,5.08854317307692,5.80370940588048
21-Jul-2022 22:15:00,0.854748663126336,1.84363327030511,2.69838193343145
21-Jul-2022 22:30:00,-0.0600254671964444,-0.186563547008549,0
21-Jul-2022 22:45:00,0.044141220581333,-0.330022126068378,0.044141220581333
21-Jul-2022 23:00:00,0.371289643914666,4.54548665598291,4.91677629989757
21-Jul-2022 23:15:00,-0.145091258661373,2.80589211431027,2.80589211431027
