UTC,O3
07-Sep-2022 15:45:00,42.2853333333333
07-Sep-2022 16:00:00,44.1433333333333
07-Sep-2022 16:15:00,48.918
07-Sep-2022 16:30:00,51.476
07-Sep-2022 16:45:00,53.242
07-Sep-2022 17:00:00,56.0086666666667
07-Sep-2022 17:15:00,56.9113333333333
07-Sep-2022 17:30:00,55.32
07-Sep-2022 17:45:00,57.026
07-Sep-2022 18:00:00,57.302
07-Sep-2022 18:15:00,57.418
07-Sep-2022 18:30:00,58.5846666666667
07-Sep-2022 18:45:00,59.1653333333333
07-Sep-2022 19:00:00,58.4866666666667
07-Sep-2022 19:15:00,58.12
07-Sep-2022 19:30:00,57.612
07-Sep-2022 19:45:00,56.7233333333333
07-Sep-2022 20:00:00,56.2086666666667
07-Sep-2022 20:15:00,56.9826666666667
07-Sep-2022 20:30:00,55.8913333333333
07-Sep-2022 20:45:00,55.7786666666667
07-Sep-2022 21:00:00,56.914
07-Sep-2022 21:15:00,55.8693333333333
07-Sep-2022 21:30:00,54.564
07-Sep-2022 21:45:00,54.0986666666667
07-Sep-2022 22:00:00,53.6513333333333
07-Sep-2022 22:15:00,52.5613333333333
07-Sep-2022 22:30:00,51.5846666666667
07-Sep-2022 22:45:00,50.8846666666667
07-Sep-2022 23:00:00,49.378
07-Sep-2022 23:15:00,45.072
07-Sep-2022 23:30:00,41.3066666666667
07-Sep-2022 23:45:00,39.71
08-Sep-2022 00:00:00,37.6033333333333
08-Sep-2022 00:15:00,34.3066666666667
08-Sep-2022 00:30:00,34.926
08-Sep-2022 00:45:00,35.2566666666667
08-Sep-2022 01:00:00,33.6353333333333
08-Sep-2022 01:15:00,33.3853333333333
08-Sep-2022 01:30:00,34.9146666666667
08-Sep-2022 01:45:00,31.5286666666667
08-Sep-2022 02:00:00,31.5333333333333
08-Sep-2022 02:15:00,31.4513333333333
08-Sep-2022 02:30:00,32.0566666666667
08-Sep-2022 02:45:00,33.31
08-Sep-2022 03:00:00,34.6133333333333
08-Sep-2022 03:15:00,34.3506666666667
08-Sep-2022 03:30:00,34.0646666666667
08-Sep-2022 03:45:00,33.232
08-Sep-2022 04:00:00,32.514
08-Sep-2022 04:15:00,32.1373333333333
08-Sep-2022 04:30:00,29.966
08-Sep-2022 04:45:00,28.6073333333333
08-Sep-2022 05:00:00,26.5126666666667
08-Sep-2022 05:15:00,27.838
08-Sep-2022 05:30:00,27.4173333333333
08-Sep-2022 05:45:00,26.4153333333333
08-Sep-2022 06:00:00,25.1426666666667
08-Sep-2022 06:15:00,23.782
08-Sep-2022 06:30:00,22.622
08-Sep-2022 06:45:00,21.0133333333333
08-Sep-2022 07:00:00,19.024
08-Sep-2022 07:15:00,19.6533333333333
08-Sep-2022 07:30:00,18.596
08-Sep-2022 07:45:00,17.908
08-Sep-2022 08:00:00,17.0106666666667
08-Sep-2022 08:15:00,14.828
08-Sep-2022 08:30:00,14.0066666666667
08-Sep-2022 08:45:00,13.1366666666667
08-Sep-2022 09:00:00,11.0113333333333
08-Sep-2022 09:15:00,10.4351333333333
08-Sep-2022 09:30:00,10.0716
08-Sep-2022 09:45:00,8.38086666666667
08-Sep-2022 10:00:00,10.7959333333333
08-Sep-2022 10:15:00,11.3644
08-Sep-2022 10:30:00,10.3845333333333
08-Sep-2022 10:45:00,12.7824
08-Sep-2022 11:00:00,10.8533333333333
08-Sep-2022 11:15:00,10.8234666666667
08-Sep-2022 11:30:00,12.7933333333333
08-Sep-2022 11:45:00,13.2873333333333
08-Sep-2022 12:00:00,15.9693333333333
08-Sep-2022 12:15:00,18.64
08-Sep-2022 12:30:00,19.6933333333333
08-Sep-2022 12:45:00,21.9553333333333
08-Sep-2022 13:00:00,24.174
08-Sep-2022 13:15:00,26.494
08-Sep-2022 13:30:00,28.51
08-Sep-2022 13:45:00,30.95
08-Sep-2022 14:00:00,32.4546666666667
08-Sep-2022 14:15:00,34.652
08-Sep-2022 14:30:00,36.238
08-Sep-2022 14:45:00,37.2206666666667
08-Sep-2022 15:00:00,39.4266666666667
08-Sep-2022 15:15:00,39.616
08-Sep-2022 15:30:00,40.6453333333333
08-Sep-2022 15:45:00,43.1626666666667
08-Sep-2022 16:00:00,44.2706666666667
08-Sep-2022 16:15:00,44.9986666666667
08-Sep-2022 16:30:00,46.4346666666667
08-Sep-2022 16:45:00,47.5553333333333
08-Sep-2022 17:00:00,49.3353333333333
08-Sep-2022 17:15:00,48.67875
08-Sep-2022 17:30:00,50.414375
08-Sep-2022 17:45:00,51.44
08-Sep-2022 18:00:00,49.58
08-Sep-2022 18:15:00,50.5186666666667
08-Sep-2022 18:30:00,49.2893333333333
08-Sep-2022 18:45:00,48.9646666666667
08-Sep-2022 19:00:00,47.8486666666667
08-Sep-2022 19:15:00,47.3813333333333
08-Sep-2022 19:30:00,47.514
08-Sep-2022 19:45:00,47.9313333333333
08-Sep-2022 20:00:00,46.792
08-Sep-2022 20:15:00,47.9286666666667
08-Sep-2022 20:30:00,46.556
08-Sep-2022 20:45:00,49.162
08-Sep-2022 21:00:00,49.2526666666667
08-Sep-2022 21:15:00,48.108
08-Sep-2022 21:30:00,48.84
08-Sep-2022 21:45:00,48.64
08-Sep-2022 22:00:00,48.0206666666667
08-Sep-2022 22:15:00,47.7
08-Sep-2022 22:30:00,47.102
08-Sep-2022 22:45:00,47.4593333333333
08-Sep-2022 23:00:00,46.5266666666667
08-Sep-2022 23:15:00,45.4173333333333
08-Sep-2022 23:30:00,44.5286666666667
08-Sep-2022 23:45:00,43.3706666666667
09-Sep-2022 00:00:00,42.03
09-Sep-2022 00:15:00,40.1733333333333
09-Sep-2022 00:30:00,38.2153333333333
09-Sep-2022 00:45:00,37.3253333333333
09-Sep-2022 01:00:00,36.1386666666667
09-Sep-2022 01:15:00,35.176
09-Sep-2022 01:30:00,34.518
09-Sep-2022 01:45:00,32.9693333333333
09-Sep-2022 02:00:00,32.3886666666667
09-Sep-2022 02:15:00,31.7526666666667
09-Sep-2022 02:30:00,32.0046666666667
09-Sep-2022 02:45:00,31.2953333333333
09-Sep-2022 03:00:00,30.1906666666667
09-Sep-2022 03:15:00,30.1313333333333
09-Sep-2022 03:30:00,29.716
09-Sep-2022 03:45:00,30.2506666666667
09-Sep-2022 04:00:00,30.7673333333333
09-Sep-2022 04:15:00,31.5513333333333
09-Sep-2022 04:30:00,32.1886666666667
09-Sep-2022 04:45:00,32.3353333333333
09-Sep-2022 05:00:00,32.472
09-Sep-2022 05:15:00,32.862
09-Sep-2022 05:30:00,32.452
09-Sep-2022 05:45:00,32.432
09-Sep-2022 06:00:00,32.3293333333333
09-Sep-2022 06:15:00,31.9946666666667
09-Sep-2022 06:30:00,31.7326666666667
09-Sep-2022 06:45:00,31.884
09-Sep-2022 07:00:00,31.5166666666667
09-Sep-2022 07:15:00,31.2493333333333
09-Sep-2022 07:30:00,31.2373333333333
09-Sep-2022 07:45:00,31.224
09-Sep-2022 08:00:00,30.59
09-Sep-2022 08:15:00,29.874
09-Sep-2022 08:30:00,29.288
09-Sep-2022 08:45:00,27.2826666666667
09-Sep-2022 09:00:00,26.7333333333333
09-Sep-2022 09:15:00,25.8746666666667
09-Sep-2022 09:30:00,24.82
09-Sep-2022 09:45:00,24.07
09-Sep-2022 10:00:00,23.838
09-Sep-2022 10:15:00,22.5373333333333
09-Sep-2022 10:30:00,21.5073333333333
09-Sep-2022 10:45:00,19.7006666666667
09-Sep-2022 11:00:00,20.592
09-Sep-2022 11:15:00,21.0346666666667
09-Sep-2022 11:30:00,21.4853333333333
09-Sep-2022 11:45:00,22.5246666666667
09-Sep-2022 12:00:00,22.6826666666667
09-Sep-2022 12:15:00,25.528
09-Sep-2022 12:30:00,24.5786666666667
09-Sep-2022 12:45:00,23.884
09-Sep-2022 13:00:00,24.3786666666667
09-Sep-2022 13:15:00,26.1273333333333
09-Sep-2022 13:30:00,26.7806666666667
09-Sep-2022 13:45:00,29.258
09-Sep-2022 14:00:00,31.286
09-Sep-2022 14:15:00,32.8566666666667
09-Sep-2022 14:30:00,32.6386666666667
09-Sep-2022 14:45:00,34.3153333333333
09-Sep-2022 15:00:00,35.1353333333333
09-Sep-2022 15:15:00,35.5166666666667
